,elapsed_time,size,iteration_n
0,0.0008411407470703,0,0
1,0.000331163406372,0,1
2,0.0003526210784912,0,2
3,0.0003249645233154,0,3
4,0.0003242492675781,0,4
5,0.0003185272216796,0,5
6,0.0003318786621093,0,6
7,0.0003399848937988,0,7
8,0.0002954006195068,0,8
9,0.0003273487091064,0,9
10,0.0002717971801757,0,10
11,0.0002903938293457,0,11
12,0.0004839897155761,0,12
13,0.0004346370697021,0,13
14,0.0004825592041015,0,14
15,0.0004239082336425,0,15
16,0.0003809928894042,0,16
17,0.0003004074096679,0,17
18,0.0003097057342529,0,18
19,0.0003304481506347,0,19
20,0.0003337860107421,0,20
21,0.0003039836883544,0,21
22,0.0003547668457031,0,22
23,0.0002768039703369,0,23
24,0.0003097057342529,0,24
25,0.0002696514129638,0,25
26,0.0003333091735839,0,26
27,0.0002875328063964,0,27
28,0.0002472400665283,0,28
29,0.0002474784851074,0,29
30,0.0002472400665283,0,30
31,0.0002644062042236,0,31
32,0.000720739364624,601,0
33,0.0011861324310302,601,1
34,0.0008559226989746,601,2
35,0.0008752346038818,601,3
36,0.000807762145996,601,4
37,0.0008046627044677,601,5
38,0.0008058547973632,601,6
39,0.0009524822235107,601,7
40,0.0008101463317871,601,8
41,0.0008761882781982,601,9
42,0.0008020401000976,601,10
43,0.0007855892181396,601,11
44,0.0007901191711425,601,12
45,0.0007941722869873,601,13
46,0.0010197162628173,601,14
47,0.0010898113250732,601,15
48,0.0009348392486572,601,16
49,0.0008091926574707,601,17
50,0.0009129047393798,601,18
51,0.0008130073547363,601,19
52,0.0008614063262939,601,20
53,0.0009539127349853,601,21
54,0.0008971691131591,601,22
55,0.0007984638214111,601,23
56,0.0007867813110351,601,24
57,0.0008003711700439,601,25
58,0.0008032321929931,601,26
59,0.0008494853973388,601,27
60,0.0007948875427246,601,28
61,0.0008573532104492,601,29
62,0.0008540153503417,601,30
63,0.0008761882781982,601,31
64,0.0013940334320068,1202,0
65,0.0013365745544433,1202,1
66,0.0012733936309814,1202,2
67,0.0014584064483642,1202,3
68,0.0014925003051757,1202,4
69,0.0013513565063476,1202,5
70,0.0015156269073486,1202,6
71,0.0015745162963867,1202,7
72,0.0015575885772705,1202,8
73,0.0015172958374023,1202,9
74,0.0013530254364013,1202,10
75,0.0013236999511718,1202,11
76,0.0012440681457519,1202,12
77,0.001345157623291,1202,13
78,0.0017414093017578,1202,14
79,0.0016176700592041,1202,15
80,0.0015063285827636,1202,16
81,0.0013880729675293,1202,17
82,0.0013442039489746,1202,18
83,0.0012671947479248,1202,19
84,0.0012552738189697,1202,20
85,0.0014090538024902,1202,21
86,0.0015676021575927,1202,22
87,0.0015709400177002,1202,23
88,0.0014238357543945,1202,24
89,0.0012810230255127,1202,25
90,0.0012645721435546,1202,26
91,0.0013034343719482,1202,27
92,0.0012550354003906,1202,28
93,0.0012967586517334,1202,29
94,0.0015845298767089,1202,30
95,0.0013868808746337,1202,31
96,0.0018298625946044,1803,0
97,0.0016744136810302,1803,1
98,0.0017025470733642,1803,2
99,0.0017354488372802,1803,3
100,0.0018963813781738,1803,4
101,0.0020258426666259,1803,5
102,0.0019550323486328,1803,6
103,0.0018441677093505,1803,7
104,0.0018856525421142,1803,8
105,0.0018138885498046,1803,9
106,0.0016798973083496,1803,10
107,0.0023403167724609,1803,11
108,0.0020718574523925,1803,12
109,0.001878023147583,1803,13
110,0.0017788410186767,1803,14
111,0.0017533302307128,1803,15
112,0.0017566680908203,1803,16
113,0.0017554759979248,1803,17
114,0.0023231506347656,1803,18
115,0.0017170906066894,1803,19
116,0.0018618106842041,1803,20
117,0.0017831325531005,1803,21
118,0.0016760826110839,1803,22
119,0.0016672611236572,1803,23
120,0.0021307468414306,1803,24
121,0.0020265579223632,1803,25
122,0.0020821094512939,1803,26
123,0.0019023418426513,1803,27
124,0.0018341541290283,1803,28
125,0.0017950534820556,1803,29
126,0.0019056797027587,1803,30
127,0.0024299621582031,1803,31
128,0.0023896694183349,2404,0
129,0.0024194717407226,2404,1
130,0.0024826526641845,2404,2
131,0.0073800086975097,2404,3
132,0.0025126934051513,2404,4
133,0.0023629665374755,2404,5
134,0.0023319721221923,2404,6
135,0.0022609233856201,2404,7
136,0.0031259059906005,2404,8
137,0.0027310848236084,2404,9
138,0.0025422573089599,2404,10
139,0.0024971961975097,2404,11
140,0.0026311874389648,2404,12
141,0.0026471614837646,2404,13
142,0.0022890567779541,2404,14
143,0.0022633075714111,2404,15
144,0.002286672592163,2404,16
145,0.0023972988128662,2404,17
146,0.0023260116577148,2404,18
147,0.0022730827331543,2404,19
148,0.0022203922271728,2404,20
149,0.0022168159484863,2404,21
150,0.0022099018096923,2404,22
151,0.0022370815277099,2404,23
152,0.0022270679473877,2404,24
153,0.0022215843200683,2404,25
154,0.0022039413452148,2404,26
155,0.0025806427001953,2404,27
156,0.0023849010467529,2404,28
157,0.0025639533996582,2404,29
158,0.0022945404052734,2404,30
159,0.0022284984588623,2404,31
160,0.0026957988739013,3005,0
161,0.0028078556060791,3005,1
162,0.002718448638916,3005,2
163,0.0027112960815429,3005,3
164,0.0030367374420166,3005,4
165,0.0027720928192138,3005,5
166,0.0026764869689941,3005,6
167,0.0027642250061035,3005,7
168,0.0029926300048828,3005,8
169,0.0027921199798584,3005,9
170,0.0027008056640625,3005,10
171,0.0027122497558593,3005,11
172,0.0030429363250732,3005,12
173,0.0028722286224365,3005,13
174,0.0027334690093994,3005,14
175,0.0027592182159423,3005,15
176,0.0027263164520263,3005,16
177,0.0026969909667968,3005,17
178,0.0026986598968505,3005,18
179,0.0027010440826416,3005,19
180,0.0026977062225341,3005,20
181,0.0026984214782714,3005,21
182,0.0027182102203369,3005,22
183,0.0027105808258056,3005,23
184,0.0027284622192382,3005,24
185,0.0027379989624023,3005,25
186,0.0026872158050537,3005,26
187,0.0026895999908447,3005,27
188,0.0026922225952148,3005,28
189,0.0026953220367431,3005,29
190,0.0026984214782714,3005,30
191,0.0027382373809814,3005,31
192,0.0031130313873291,3606,0
193,0.0031511783599853,3606,1
194,0.0032272338867187,3606,2
195,0.0034286975860595,3606,3
196,0.0033028125762939,3606,4
197,0.0036187171936035,3606,5
198,0.0038425922393798,3606,6
199,0.0037112236022949,3606,7
200,0.0036866664886474,3606,8
201,0.0039427280426025,3606,9
202,0.0037105083465576,3606,10
203,0.0037152767181396,3606,11
204,0.0036888122558593,3606,12
205,0.003685712814331,3606,13
206,0.0037264823913574,3606,14
207,0.0039196014404296,3606,15
208,0.0038590431213378,3606,16
209,0.0039174556732177,3606,17
210,0.0039830207824707,3606,18
211,0.0039474964141845,3606,19
212,0.0039186477661132,3606,20
213,0.0039577484130859,3606,21
214,0.0039291381835937,3606,22
215,0.0038883686065673,3606,23
216,0.0037918090820312,3606,24
217,0.0037517547607421,3606,25
218,0.0037076473236084,3606,26
219,0.0036659240722656,3606,27
220,0.003671646118164,3606,28
221,0.0036780834197998,3606,29
222,0.0036818981170654,3606,30
223,0.0040507316589355,3606,31
224,0.0048274993896484,4207,0
225,0.0045316219329834,4207,1
226,0.0045208930969238,4207,2
227,0.004404067993164,4207,3
228,0.0056204795837402,4207,4
229,0.0086641311645507,4207,5
230,0.0094757080078125,4207,6
231,0.0087411403656005,4207,7
232,0.0048668384552002,4207,8
233,0.0041882991790771,4207,9
234,0.003641128540039,4207,10
235,0.0034918785095214,4207,11
236,0.0034711360931396,4207,12
237,0.00352144241333,4207,13
238,0.0035135746002197,4207,14
239,0.0034577846527099,4207,15
240,0.0035123825073242,4207,16
241,0.00347900390625,4207,17
242,0.0034873485565185,4207,18
243,0.0034847259521484,4207,19
244,0.0034854412078857,4207,20
245,0.0034644603729248,4207,21
246,0.0034608840942382,4207,22
247,0.0034081935882568,4207,23
248,0.0034022331237793,4207,24
249,0.0034120082855224,4207,25
250,0.0034115314483642,4207,26
251,0.0034031867980957,4207,27
252,0.0034065246582031,4207,28
253,0.0034053325653076,4207,29
254,0.0034132003784179,4207,30
255,0.0034055709838867,4207,31
256,0.0038573741912841,4808,0
257,0.0040132999420166,4808,1
258,0.0044574737548828,4808,2
259,0.0044779777526855,4808,3
260,0.0040614604949951,4808,4
261,0.0039689540863037,4808,5
262,0.0042543411254882,4808,6
263,0.0040645599365234,4808,7
264,0.0040991306304931,4808,8
265,0.0040283203125,4808,9
266,0.0040085315704345,4808,10
267,0.0038962364196777,4808,11
268,0.0038537979125976,4808,12
269,0.0039064884185791,4808,13
270,0.0038444995880127,4808,14
271,0.0044827461242675,4808,15
272,0.0041689872741699,4808,16
273,0.0041170120239257,4808,17
274,0.0039124488830566,4808,18
275,0.0038537979125976,4808,19
276,0.003960371017456,4808,20
277,0.0039079189300537,4808,21
278,0.0038557052612304,4808,22
279,0.0038607120513916,4808,23
280,0.0038535594940185,4808,24
281,0.0038468837738037,4808,25
282,0.003852367401123,4808,26
283,0.0038564205169677,4808,27
284,0.0038468837738037,4808,28
285,0.0038599967956543,4808,29
286,0.003840684890747,4808,30
287,0.0038492679595947,4808,31
288,0.0043091773986816,5409,0
289,0.0052194595336914,5409,1
290,0.0052659511566162,5409,2
291,0.0051620006561279,5409,3
292,0.004526138305664,5409,4
293,0.0048637390136718,5409,5
294,0.004807710647583,5409,6
295,0.0044877529144287,5409,7
296,0.0044493675231933,5409,8
297,0.0044577121734619,5409,9
298,0.0043940544128418,5409,10
299,0.004425048828125,5409,11
300,0.0044002532958984,5409,12
301,0.0044190883636474,5409,13
302,0.0044038295745849,5409,14
303,0.0043962001800537,5409,15
304,0.0044362545013427,5409,16
305,0.0044214725494384,5409,17
306,0.0043931007385253,5409,18
307,0.0045721530914306,5409,19
308,0.0044708251953125,5409,20
309,0.0044050216674804,5409,21
310,0.004390001296997,5409,22
